timestamp,plate_text,confidence,vehicle_image_path,crop_type
2026-07-20T14:00:40,IN12CX6784,0.732,,
2026-07-20T14:00:40,H739,0.901,,
2026-07-20T14:00:40,INI2AX6783,0.813,,
2026-07-20T14:00:40,A11AA073,0.509,,
2026-07-20T14:00:40,B739,0.892,,
2026-07-20T14:00:40,TN12BX67,0.652,,
2026-07-20T14:00:40,FW120X67,0.674,,
2026-07-20T14:00:41,NPAAA837,0.507,,
2026-07-20T14:00:41,TN12BX678,0.855,,
2026-07-20T14:00:41,1N12UX67,0.642,,
2026-07-20T14:00:41,A71A860,0.582,,
2026-07-20T14:00:41,1W12BX6784,0.782,,
2026-07-20T14:00:41,A911AB_3,0.573,,
2026-07-20T14:00:41,TN12GX6780,0.822,,
2026-07-20T14:00:41,AAAAAB33,0.520,,
2026-07-20T14:00:41,AP11A003,0.739,,
2026-07-20T14:00:41,AP71A863,0.700,,
2026-07-20T14:00:41,IN12BX6784,0.661,,
2026-07-20T14:00:41,IN12DX67,0.713,,
2026-07-20T14:00:41,LGC731,1.000,captures/2026-07-20T14-00-41_LGC731.jpg,
2026-07-20T14:00:41,TW12BX678,0.723,,
2026-07-20T14:00:41,AP11AB33,0.524,,
2026-07-20T14:00:41,TN12BX67_3,0.719,,
2026-07-20T14:00:42,TN12BX6780,0.770,,
2026-07-20T14:00:42,TW12DX678,0.712,,
2026-07-20T14:00:42,M11AUA1,0.518,,
2026-07-20T14:00:42,UP14AN6689,0.954,,
2026-07-20T14:00:42,N71M11,0.538,,
2026-07-20T14:00:42,71188,0.535,,
2026-07-20T14:00:42,29TA3770,0.655,,
2026-07-20T14:00:42,29JA3876,0.793,,
2026-07-20T14:00:42,M11111H,0.523,,
2026-07-20T14:00:42,29TA3876,0.854,,
2026-07-20T14:00:42,H829TA38,0.746,,
2026-07-20T14:00:42,N71AAJJ,0.605,,
2026-07-20T14:00:42,TW12CX07,0.620,,
2026-07-20T14:00:42,HR29TA387,0.934,,
2026-07-20T14:00:42,AP11A8,0.590,,
2026-07-20T14:00:42,HR29TA3876,0.977,,
2026-07-20T14:00:42,N71AAA3,0.608,,
2026-07-20T14:00:42,6739,0.991,captures/2026-07-20T14-00-42_6739.jpg,
2026-07-20T14:00:42,N71AA3J3,0.530,,
2026-07-20T14:00:42,TN12BX87,0.807,,
2026-07-20T14:00:42,H829TA3876,0.955,,
2026-07-20T14:00:42,TN12DX078,0.730,,
2026-07-20T14:00:42,UP14AN568,0.997,captures/2026-07-20T14-00-42_UP14AN568.jpg,
2026-07-20T14:00:42,AP71A8_3,0.656,,
2026-07-20T14:00:43,APT1A863,0.780,,
2026-07-20T14:00:43,NP11A8_3,0.645,,
2026-07-20T14:00:43,AP71A853,0.711,,
2026-07-20T14:00:43,N71AAA,0.522,,
2026-07-20T14:00:43,AP114933,0.614,,
2026-07-20T14:00:43,N71AB637,0.594,,
2026-07-20T14:00:43,TN12AX87,0.823,,
2026-07-20T14:00:43,WR29TA3876,0.940,,
2026-07-20T14:00:43,AP1AAA,0.547,,
2026-07-20T14:00:43,TN12DX67,0.756,,
2026-07-20T14:00:43,AP71A941,0.828,,
2026-07-20T14:00:43,NP71A0_3,0.625,,
2026-07-20T14:00:43,A71AAA3,0.501,,
2026-07-20T14:00:43,1N12AX67,0.656,,
2026-07-20T14:00:43,M7IAA3,0.518,,
2026-07-20T14:00:43,AR29TA387G,0.708,,
2026-07-20T14:00:43,AP71A0,0.740,,
2026-07-20T14:00:43,TN12AX67,0.801,,
2026-07-20T14:00:44,TN12DX678,0.740,,
2026-07-20T14:00:44,M71A8B37,0.685,,
2026-07-20T14:00:44,N11AAJ7,0.617,,
2026-07-20T14:00:44,HR29TA3870,0.922,,
2026-07-20T14:00:44,TN12BX_7,0.867,,
2026-07-20T14:00:44,NTIA003,0.596,,
2026-07-20T14:00:44,N71A847,0.579,,
2026-07-20T14:00:44,TN12BX67,0.903,,
2026-07-20T14:00:44,N7IAA33,0.519,,
2026-07-20T14:00:44,AR29TA3876,0.741,,
2026-07-20T14:00:44,NP1AA81,0.501,,
2026-07-20T14:00:44,W_1_1,0.585,,
2026-07-20T14:00:44,NY8944,0.604,,
2026-07-20T14:00:44,1222,0.607,,
2026-07-20T14:00:44,1V776,0.527,,
2026-07-20T14:00:44,1111,0.650,,
2026-07-20T14:20:29,141,0.618,,
2026-07-20T14:20:29,G_17WA,0.657,,
2026-07-20T14:20:30,2137XX,0.531,,
2026-07-20T14:20:30,7QA911,0.681,,
2026-07-20T14:20:30,29A11155,0.758,,
2026-07-20T14:20:30,___11,0.652,,
2026-07-20T14:20:30,BA3117,0.582,,
2026-07-20T14:20:30,___22,0.522,,
2026-07-20T14:20:31,SN3371L,0.540,,
2026-07-20T14:20:31,KS1031EE,0.534,,
2026-07-20T14:20:31,SA111KK,0.680,,
2026-07-20T14:20:31,79A33185,0.987,,
2026-07-20T14:20:31,29A33185,0.955,,
2026-07-20T14:20:31,29A33185,0.955,,
2026-07-20T14:20:32,79A33185,0.975,,
2026-07-20T14:20:32,45A7716,0.705,,
2026-07-20T14:20:32,LAA971,0.674,,
2026-07-20T14:20:32,721KDK,0.569,,
2026-07-20T14:20:50,BI744,0.681,,
2026-07-20T14:20:51,EAT1064,0.965,,
2026-07-20T14:20:51,BXT1044,0.767,,
2026-07-20T14:20:51,3B2704,0.609,,
2026-07-20T14:20:51,CAV1044,0.962,,
2026-07-20T14:20:51,CAV1044,0.962,,
2026-07-20T14:20:51,GIV103,0.693,,
2026-07-20T14:20:51,CIA184,0.631,,
2026-07-20T14:20:52,EAY1063,0.969,,
2026-07-20T14:20:52,__44,0.548,,
2026-07-20T14:20:52,GDL144,0.681,,
2026-07-20T14:20:52,CBL104,0.658,,
2026-07-20T14:20:52,CTT7044,0.556,,
2026-07-20T14:20:52,LT7744,0.544,,
2026-07-20T14:20:52,CJT1164,0.715,,
2026-07-20T14:20:52,CT77044,0.579,,
2026-07-20T14:20:52,3UY103,0.557,,
2026-07-20T14:20:52,EAY1864,0.743,,
2026-07-20T14:20:52,PI103,0.601,,
2026-07-20T14:20:52,GAK1044,0.758,,
2026-07-20T14:20:52,EAV1064,0.942,,
2026-07-20T14:20:52,GXT103,0.898,,
2026-07-20T14:20:53,GAY1063,0.971,,
2026-07-20T14:20:53,GAV1064,0.988,,
2026-07-20T14:20:53,GAV1053,0.952,,
2026-07-20T14:20:53,GAV1863,0.972,,
2026-07-20T14:20:53,SAY1063,0.817,,
2026-07-20T14:20:53,CAV1063,0.964,,
2026-07-20T14:21:13,CAV183,0.870,,
2026-07-20T14:21:13,EJV0044,0.586,,
2026-07-20T14:21:13,CLH181,0.698,,
2026-07-20T14:21:13,C40T044,0.634,,
2026-07-20T14:21:14,CAJ248,0.622,,
2026-07-20T14:21:14,CAF466,0.673,,
2026-07-20T14:21:14,CLT793,0.733,,
2026-07-20T14:21:14,CAV1444,0.880,,
2026-07-20T14:21:14,SAY156,0.634,,
2026-07-20T14:21:14,SSV7853,0.796,,
2026-07-20T14:21:14,CAV1664,0.946,,
2026-07-20T14:21:14,EAD1064,0.864,,
2026-07-20T14:21:14,CLF063,0.640,,
2026-07-20T14:21:14,S__863,0.661,,
2026-07-20T14:21:14,GAV1044,0.927,,
2026-07-20T14:20:53,GAV1063,0.996,captures/2026-07-20T14-20-53_GAV1063.jpg,full_frame
2026-07-20T14:21:30,6AV1064,0.992,captures/2026-07-20T14-21-30_6AV1064.jpg,full_frame
2026-07-20T14:21:30,1777,0.586,,
2026-07-20T14:21:30,TY7777,0.541,,
2026-07-20T14:21:23,GAV1064,1.000,captures/2026-07-20T14-21-23_GAV1064.jpg,full_frame
2026-07-20T14:21:20,GAV1064,1.000,captures/2026-07-20T14-21-20_GAV1064.jpg,full_frame
2026-07-20T14:20:52,GAV1063,0.996,captures/2026-07-20T14-20-52_GAV1063.jpg,full_frame
2026-07-28T10:38:47,ZM11,0.602,,
2026-07-28T10:38:47,7_22,0.507,,
2026-07-28T10:38:47,1_X_33,0.518,,
2026-07-28T10:38:47,BA5311,0.675,,
2026-07-28T10:38:47,94JJ1855,0.804,,
2026-07-28T10:38:47,79A33185,0.871,,
2026-07-28T10:38:47,1,0.807,,
2026-07-28T10:38:48,4334,0.590,,
2026-07-28T10:38:48,3733,0.676,,
2026-07-28T10:38:48,29A13165,0.899,,
2026-07-28T10:38:48,99A11103,0.649,,
2026-07-28T10:38:48,49A711055,0.682,,
2026-07-28T10:38:48,201015,0.515,,
2026-07-28T10:38:48,SA1111W,0.595,,
2026-07-28T10:38:48,SA321155,0.745,,
2026-07-28T10:38:48,29A37145,0.882,,
2026-07-28T10:38:48,89A33185,0.860,,
2026-07-28T10:38:48,99A33185,0.925,,
2026-07-28T10:38:49,29A33185,0.805,,
2026-07-28T10:38:49,79A33105,0.958,,
2026-07-28T10:38:49,29A33165,0.935,,
2026-07-28T10:38:49,BA3331M,0.595,,
2026-07-28T10:38:49,79A13165,0.771,,
2026-07-28T10:38:49,77A33143,0.806,,
2026-07-28T10:38:49,79A12164,0.752,,
2026-07-28T10:38:49,BA33185,0.845,,
2026-07-28T10:38:49,SA411145,0.701,,
2026-07-28T10:38:49,89A33105,0.874,,
2026-07-28T10:38:50,BA331185,0.786,,
2026-07-28T10:38:50,A171,0.580,,
2026-07-28T10:38:50,VA33165,0.872,,
2026-07-28T10:38:50,79A33165,0.962,,
2026-07-28T10:38:50,BA33115,0.853,,
2026-07-28T10:38:50,79A33185,0.976,,
2026-07-28T10:38:50,29A13185,0.966,,
2026-07-28T10:38:51,CS17,0.500,,
2026-07-28T10:38:51,BA23165,0.888,,
2026-07-28T10:38:51,29A31855,0.822,,
2026-07-28T10:38:51,BA23185,0.798,,
2026-07-28T10:38:51,PA331155,0.778,,
2026-07-28T10:38:51,794J1165,0.838,,
2026-07-28T10:38:52,39A33165,0.919,,
2026-07-28T10:38:52,29A33185,0.955,,
2026-07-28T10:38:52,1333,0.531,,
2026-07-28T10:38:52,17,0.642,,
2026-07-28T10:38:52,BA33185,0.815,,
2026-07-28T10:38:52,BA331165,0.862,,
2026-07-28T10:38:52,9AA31185,0.699,,
2026-07-28T10:38:52,BA331155,0.682,,
2026-07-28T10:38:53,9AA37185,0.827,,
2026-07-28T10:38:53,29A37162,0.752,,
2026-07-28T10:38:53,29A17185,0.882,,
2026-07-28T10:38:53,BN31115,0.590,,
2026-07-28T10:38:53,BA337T5,0.755,,
2026-07-28T10:38:53,743316,0.577,,
2026-07-28T10:38:53,BA331185,0.751,,
2026-07-28T10:38:53,29A23185,0.881,,
2026-07-28T10:39:00,1AA1119,0.679,,
2026-07-28T10:39:00,2AA31185,0.645,,
2026-07-28T10:39:00,19A31145,0.731,,
2026-07-28T10:39:00,79A33185,0.965,,
2026-07-28T10:39:00,39A33185,0.919,,
2026-07-28T10:39:01,79A37165,0.958,,
2026-07-28T10:39:01,79A31145,0.856,,
2026-07-28T10:39:01,29A77145,0.860,,
2026-07-28T10:39:01,2_A111_5,0.659,,
2026-07-28T10:39:01,29A23185,0.939,,
2026-07-28T10:39:01,29A33185,0.998,captures/2026-07-28T10-39-01_29A33185.jpg,full_frame
